value, var1, var2, var3, var4, var5, var6, var7, var8, var9, var10, var11, var12, var13, var14, var15, var16, var17, var18, var19,var20
10215.84779,-10,-5,-7,-8,-5,-7,-5,-4,-4,-9,-6,-1,-6,-7,0,-14,123,-10,-3,-4
10213.84779,-2,-10,-5,-7,-8,-5,-7,-5,-4,-4,-9,-6,-1,-6,-7,0,-14,123,-10,-3
10204.84779,-9,-2,-10,-5,-7,-8,-5,-7,-5,-4,-4,-9,-6,-1,-6,-7,0,-14,123,-10
10198.84779,-6,-9,-2,-10,-5,-7,-8,-5,-7,-5,-4,-4,-9,-6,-1,-6,-7,0,-14,123
10190.84779,-8,-6,-9,-2,-10,-5,-7,-8,-5,-7,-5,-4,-4,-9,-6,-1,-6,-7,0,-14
10183.84779,-7,-8,-6,-9,-2,-10,-5,-7,-8,-5,-7,-5,-4,-4,-9,-6,-1,-6,-7,0
10165.84779,-18,-7,-8,-6,-9,-2,-10,-5,-7,-8,-5,-7,-5,-4,-4,-9,-6,-1,-6,-7
10152.84779,-13,-18,-7,-8,-6,-9,-2,-10,-5,-7,-8,-5,-7,-5,-4,-4,-9,-6,-1,-6
10145.84779,-7,-13,-18,-7,-8,-6,-9,-2,-10,-5,-7,-8,-5,-7,-5,-4,-4,-9,-6,-1
10138.84779,-7,-7,-13,-18,-7,-8,-6,-9,-2,-10,-5,-7,-8,-5,-7,-5,-4,-4,-9,-6
10125.84779,-13,-7,-7,-13,-18,-7,-8,-6,-9,-2,-10,-5,-7,-8,-5,-7,-5,-4,-4,-9
10120.84779,-5,-13,-7,-7,-13,-18,-7,-8,-6,-9,-2,-10,-5,-7,-8,-5,-7,-5,-4,-4
10116.84779,-4,-5,-13,-7,-7,-13,-18,-7,-8,-6,-9,-2,-10,-5,-7,-8,-5,-7,-5,-4
10111.84779,-5,-4,-5,-13,-7,-7,-13,-18,-7,-8,-6,-9,-2,-10,-5,-7,-8,-5,-7,-5
10107.84779,-4,-5,-4,-5,-13,-7,-7,-13,-18,-7,-8,-6,-9,-2,-10,-5,-7,-8,-5,-7
10104.84779,-3,-4,-5,-4,-5,-13,-7,-7,-13,-18,-7,-8,-6,-9,-2,-10,-5,-7,-8,-5
10103.84779,-1,-3,-4,-5,-4,-5,-13,-7,-7,-13,-18,-7,-8,-6,-9,-2,-10,-5,-7,-8
10094.84779,-9,-1,-3,-4,-5,-4,-5,-13,-7,-7,-13,-18,-7,-8,-6,-9,-2,-10,-5,-7
10088.84779,-6,-9,-1,-3,-4,-5,-4,-5,-13,-7,-7,-13,-18,-7,-8,-6,-9,-2,-10,-5
10086.84779,-2,-6,-9,-1,-3,-4,-5,-4,-5,-13,-7,-7,-13,-18,-7,-8,-6,-9,-2,-10
10084.84779,-2,-2,-6,-9,-1,-3,-4,-5,-4,-5,-13,-7,-7,-13,-18,-7,-8,-6,-9,-2
10279.5965,194.7487143,-2,-2,-6,-9,-1,-3,-4,-5,-4,-5,-13,-7,-7,-13,-18,-7,-8,-6,-9
10270.5965,-9,194.7487143,-2,-2,-6,-9,-1,-3,-4,-5,-4,-5,-13,-7,-7,-13,-18,-7,-8,-6
10268.5965,-2,-9,194.7487143,-2,-2,-6,-9,-1,-3,-4,-5,-4,-5,-13,-7,-7,-13,-18,-7,-8
10260.5965,-8,-2,-9,194.7487143,-2,-2,-6,-9,-1,-3,-4,-5,-4,-5,-13,-7,-7,-13,-18,-7
10254.5965,-6,-8,-2,-9,194.7487143,-2,-2,-6,-9,-1,-3,-4,-5,-4,-5,-13,-7,-7,-13,-18
10248.5965,-6,-6,-8,-2,-9,194.7487143,-2,-2,-6,-9,-1,-3,-4,-5,-4,-5,-13,-7,-7,-13
10248.5965,0,-6,-6,-8,-2,-9,194.7487143,-2,-2,-6,-9,-1,-3,-4,-5,-4,-5,-13,-7,-7
10246.5965,-2,0,-6,-6,-8,-2,-9,194.7487143,-2,-2,-6,-9,-1,-3,-4,-5,-4,-5,-13,-7
10242.5965,-4,-2,0,-6,-6,-8,-2,-9,194.7487143,-2,-2,-6,-9,-1,-3,-4,-5,-4,-5,-13
10233.5965,-9,-4,-2,0,-6,-6,-8,-2,-9,194.7487143,-2,-2,-6,-9,-1,-3,-4,-5,-4,-5
10228.5965,-5,-9,-4,-2,0,-6,-6,-8,-2,-9,194.7487143,-2,-2,-6,-9,-1,-3,-4,-5,-4
10226.5965,-2,-5,-9,-4,-2,0,-6,-6,-8,-2,-9,194.7487143,-2,-2,-6,-9,-1,-3,-4,-5
10217.5965,-9,-2,-5,-9,-4,-2,0,-6,-6,-8,-2,-9,194.7487143,-2,-2,-6,-9,-1,-3,-4
10204.5965,-13,-9,-2,-5,-9,-4,-2,0,-6,-6,-8,-2,-9,194.7487143,-2,-2,-6,-9,-1,-3
10195.5965,-9,-13,-9,-2,-5,-9,-4,-2,0,-6,-6,-8,-2,-9,194.7487143,-2,-2,-6,-9,-1
10193.5965,-2,-9,-13,-9,-2,-5,-9,-4,-2,0,-6,-6,-8,-2,-9,194.7487143,-2,-2,-6,-9
10186.5965,-7,-2,-9,-13,-9,-2,-5,-9,-4,-2,0,-6,-6,-8,-2,-9,194.7487143,-2,-2,-6
10184.5965,-2,-7,-2,-9,-13,-9,-2,-5,-9,-4,-2,0,-6,-6,-8,-2,-9,194.7487143,-2,-2
10179.5965,-5,-2,-7,-2,-9,-13,-9,-2,-5,-9,-4,-2,0,-6,-6,-8,-2,-9,194.7487143,-2
10177.5965,-2,-5,-2,-7,-2,-9,-13,-9,-2,-5,-9,-4,-2,0,-6,-6,-8,-2,-9,194.7487143
10165.5965,-12,-2,-5,-2,-7,-2,-9,-13,-9,-2,-5,-9,-4,-2,0,-6,-6,-8,-2,-9
10161.5965,-4,-12,-2,-5,-2,-7,-2,-9,-13,-9,-2,-5,-9,-4,-2,0,-6,-6,-8,-2
10161.5965,0,-4,-12,-2,-5,-2,-7,-2,-9,-13,-9,-2,-5,-9,-4,-2,0,-6,-6,-8
10155.5965,-6,0,-4,-12,-2,-5,-2,-7,-2,-9,-13,-9,-2,-5,-9,-4,-2,0,-6,-6
10151.5965,-4,-6,0,-4,-12,-2,-5,-2,-7,-2,-9,-13,-9,-2,-5,-9,-4,-2,0,-6
10146.5965,-5,-4,-6,0,-4,-12,-2,-5,-2,-7,-2,-9,-13,-9,-2,-5,-9,-4,-2,0
10135.5965,-11,-5,-4,-6,0,-4,-12,-2,-5,-2,-7,-2,-9,-13,-9,-2,-5,-9,-4,-2
10131.5965,-4,-11,-5,-4,-6,0,-4,-12,-2,-5,-2,-7,-2,-9,-13,-9,-2,-5,-9,-4
10123.5965,-8,-4,-11,-5,-4,-6,0,-4,-12,-2,-5,-2,-7,-2,-9,-13,-9,-2,-5,-9
10118.5965,-5,-8,-4,-11,-5,-4,-6,0,-4,-12,-2,-5,-2,-7,-2,-9,-13,-9,-2,-5
10114.5965,-4,-5,-8,-4,-11,-5,-4,-6,0,-4,-12,-2,-5,-2,-7,-2,-9,-13,-9,-2
10109.5965,-5,-4,-5,-8,-4,-11,-5,-4,-6,0,-4,-12,-2,-5,-2,-7,-2,-9,-13,-9
10099.5965,-10,-5,-4,-5,-8,-4,-11,-5,-4,-6,0,-4,-12,-2,-5,-2,-7,-2,-9,-13
10094.5965,-5,-10,-5,-4,-5,-8,-4,-11,-5,-4,-6,0,-4,-12,-2,-5,-2,-7,-2,-9
10086.5965,-8,-5,-10,-5,-4,-5,-8,-4,-11,-5,-4,-6,0,-4,-12,-2,-5,-2,-7,-2
10079.5965,-7,-8,-5,-10,-5,-4,-5,-8,-4,-11,-5,-4,-6,0,-4,-12,-2,-5,-2,-7
10073.5965,-6,-7,-8,-5,-10,-5,-4,-5,-8,-4,-11,-5,-4,-6,0,-4,-12,-2,-5,-2
10063.5965,-10,-6,-7,-8,-5,-10,-5,-4,-5,-8,-4,-11,-5,-4,-6,0,-4,-12,-2,-5
10058.5965,-5,-10,-6,-7,-8,-5,-10,-5,-4,-5,-8,-4,-11,-5,-4,-6,0,-4,-12,-2
10053.5965,-5,-5,-10,-6,-7,-8,-5,-10,-5,-4,-5,-8,-4,-11,-5,-4,-6,0,-4,-12
10048.5965,-5,-5,-5,-10,-6,-7,-8,-5,-10,-5,-4,-5,-8,-4,-11,-5,-4,-6,0,-4
10046.5965,-2,-5,-5,-5,-10,-6,-7,-8,-5,-10,-5,-4,-5,-8,-4,-11,-5,-4,-6,0
10046.5965,0,-2,-5,-5,-5,-10,-6,-7,-8,-5,-10,-5,-4,-5,-8,-4,-11,-5,-4,-6
10037.5965,-9,0,-2,-5,-5,-5,-10,-6,-7,-8,-5,-10,-5,-4,-5,-8,-4,-11,-5,-4
10031.5965,-6,-9,0,-2,-5,-5,-5,-10,-6,-7,-8,-5,-10,-5,-4,-5,-8,-4,-11,-5
10022.5965,-9,-6,-9,0,-2,-5,-5,-5,-10,-6,-7,-8,-5,-10,-5,-4,-5,-8,-4,-11
10017.5965,-5,-9,-6,-9,0,-2,-5,-5,-5,-10,-6,-7,-8,-5,-10,-5,-4,-5,-8,-4
10013.5965,-4,-5,-9,-6,-9,0,-2,-5,-5,-5,-10,-6,-7,-8,-5,-10,-5,-4,-5,-8
10010.5965,-3,-4,-5,-9,-6,-9,0,-2,-5,-5,-5,-10,-6,-7,-8,-5,-10,-5,-4,-5
10003.5965,-7,-3,-4,-5,-9,-6,-9,0,-2,-5,-5,-5,-10,-6,-7,-8,-5,-10,-5,-4
10000.5965,-3,-7,-3,-4,-5,-9,-6,-9,0,-2,-5,-5,-5,-10,-6,-7,-8,-5,-10,-5
9996.596505,-4,-3,-7,-3,-4,-5,-9,-6,-9,0,-2,-5,-5,-5,-10,-6,-7,-8,-5,-10
9995.596505,-1,-4,-3,-7,-3,-4,-5,-9,-6,-9,0,-2,-5,-5,-5,-10,-6,-7,-8,-5
9987.596505,-8,-1,-4,-3,-7,-3,-4,-5,-9,-6,-9,0,-2,-5,-5,-5,-10,-6,-7,-8
9987.596505,0,-8,-1,-4,-3,-7,-3,-4,-5,-9,-6,-9,0,-2,-5,-5,-5,-10,-6,-7
9983.596505,-4,0,-8,-1,-4,-3,-7,-3,-4,-5,-9,-6,-9,0,-2,-5,-5,-5,-10,-6
9979.596505,-4,-4,0,-8,-1,-4,-3,-7,-3,-4,-5,-9,-6,-9,0,-2,-5,-5,-5,-10
9972.596505,-7,-4,-4,0,-8,-1,-4,-3,-7,-3,-4,-5,-9,-6,-9,0,-2,-5,-5,-5
9965.596505,-7,-7,-4,-4,0,-8,-1,-4,-3,-7,-3,-4,-5,-9,-6,-9,0,-2,-5,-5
9956.596505,-9,-7,-7,-4,-4,0,-8,-1,-4,-3,-7,-3,-4,-5,-9,-6,-9,0,-2,-5
9947.596505,-9,-9,-7,-7,-4,-4,0,-8,-1,-4,-3,-7,-3,-4,-5,-9,-6,-9,0,-2
9942.596505,-5,-9,-9,-7,-7,-4,-4,0,-8,-1,-4,-3,-7,-3,-4,-5,-9,-6,-9,0
9937.596505,-5,-5,-9,-9,-7,-7,-4,-4,0,-8,-1,-4,-3,-7,-3,-4,-5,-9,-6,-9
9934.596505,-3,-5,-5,-9,-9,-7,-7,-4,-4,0,-8,-1,-4,-3,-7,-3,-4,-5,-9,-6
9927.596505,-7,-3,-5,-5,-9,-9,-7,-7,-4,-4,0,-8,-1,-4,-3,-7,-3,-4,-5,-9
9924.596505,-3,-7,-3,-5,-5,-9,-9,-7,-7,-4,-4,0,-8,-1,-4,-3,-7,-3,-4,-5
10054.36429,129.7677886,-3,-7,-3,-5,-5,-9,-9,-7,-7,-4,-4,0,-8,-1,-4,-3,-7,-3,-4
10047.36429,-7,129.7677886,-3,-7,-3,-5,-5,-9,-9,-7,-7,-4,-4,0,-8,-1,-4,-3,-7,-3
10047.36429,0,-7,129.7677886,-3,-7,-3,-5,-5,-9,-9,-7,-7,-4,-4,0,-8,-1,-4,-3,-7
10042.36429,-5,0,-7,129.7677886,-3,-7,-3,-5,-5,-9,-9,-7,-7,-4,-4,0,-8,-1,-4,-3
10035.36429,-7,-5,0,-7,129.7677886,-3,-7,-3,-5,-5,-9,-9,-7,-7,-4,-4,0,-8,-1,-4
10024.36429,-11,-7,-5,0,-7,129.7677886,-3,-7,-3,-5,-5,-9,-9,-7,-7,-4,-4,0,-8,-1
10021.36429,-3,-11,-7,-5,0,-7,129.7677886,-3,-7,-3,-5,-5,-9,-9,-7,-7,-4,-4,0,-8
10014.36429,-7,-3,-11,-7,-5,0,-7,129.7677886,-3,-7,-3,-5,-5,-9,-9,-7,-7,-4,-4,0
10004.36429,-10,-7,-3,-11,-7,-5,0,-7,129.7677886,-3,-7,-3,-5,-5,-9,-9,-7,-7,-4,-4
10002.36429,-2,-10,-7,-3,-11,-7,-5,0,-7,129.7677886,-3,-7,-3,-5,-5,-9,-9,-7,-7,-4
9984.364293,-18,-2,-10,-7,-3,-11,-7,-5,0,-7,129.7677886,-3,-7,-3,-5,-5,-9,-9,-7,-7
9980.364293,-4,-18,-2,-10,-7,-3,-11,-7,-5,0,-7,129.7677886,-3,-7,-3,-5,-5,-9,-9,-7
9977.364293,-3,-4,-18,-2,-10,-7,-3,-11,-7,-5,0,-7,129.7677886,-3,-7,-3,-5,-5,-9,-9
9970.364293,-7,-3,-4,-18,-2,-10,-7,-3,-11,-7,-5,0,-7,129.7677886,-3,-7,-3,-5,-5,-9
9959.364293,-11,-7,-3,-4,-18,-2,-10,-7,-3,-11,-7,-5,0,-7,129.7677886,-3,-7,-3,-5,-5
9954.364293,-5,-11,-7,-3,-4,-18,-2,-10,-7,-3,-11,-7,-5,0,-7,129.7677886,-3,-7,-3,-5
10160.60542,206.2411301,-5,-11,-7,-3,-4,-18,-2,-10,-7,-3,-11,-7,-5,0,-7,129.7677886,-3,-7,-3
10149.60542,-11,206.2411301,-5,-11,-7,-3,-4,-18,-2,-10,-7,-3,-11,-7,-5,0,-7,129.7677886,-3,-7
10138.60542,-11,-11,206.2411301,-5,-11,-7,-3,-4,-18,-2,-10,-7,-3,-11,-7,-5,0,-7,129.7677886,-3
10129.60542,-9,-11,-11,206.2411301,-5,-11,-7,-3,-4,-18,-2,-10,-7,-3,-11,-7,-5,0,-7,129.7677886
10123.60542,-6,-9,-11,-11,206.2411301,-5,-11,-7,-3,-4,-18,-2,-10,-7,-3,-11,-7,-5,0,-7
10119.60542,-4,-6,-9,-11,-11,206.2411301,-5,-11,-7,-3,-4,-18,-2,-10,-7,-3,-11,-7,-5,0
10115.60542,-4,-4,-6,-9,-11,-11,206.2411301,-5,-11,-7,-3,-4,-18,-2,-10,-7,-3,-11,-7,-5
10104.60542,-11,-4,-4,-6,-9,-11,-11,206.2411301,-5,-11,-7,-3,-4,-18,-2,-10,-7,-3,-11,-7
10100.60542,-4,-11,-4,-4,-6,-9,-11,-11,206.2411301,-5,-11,-7,-3,-4,-18,-2,-10,-7,-3,-11
10097.60542,-3,-4,-11,-4,-4,-6,-9,-11,-11,206.2411301,-5,-11,-7,-3,-4,-18,-2,-10,-7,-3
10085.60542,-12,-3,-4,-11,-4,-4,-6,-9,-11,-11,206.2411301,-5,-11,-7,-3,-4,-18,-2,-10,-7
10075.60542,-10,-12,-3,-4,-11,-4,-4,-6,-9,-11,-11,206.2411301,-5,-11,-7,-3,-4,-18,-2,-10
10070.60542,-5,-10,-12,-3,-4,-11,-4,-4,-6,-9,-11,-11,206.2411301,-5,-11,-7,-3,-4,-18,-2
10069.60542,-1,-5,-10,-12,-3,-4,-11,-4,-4,-6,-9,-11,-11,206.2411301,-5,-11,-7,-3,-4,-18
10064.60542,-5,-1,-5,-10,-12,-3,-4,-11,-4,-4,-6,-9,-11,-11,206.2411301,-5,-11,-7,-3,-4
10057.60542,-7,-5,-1,-5,-10,-12,-3,-4,-11,-4,-4,-6,-9,-11,-11,206.2411301,-5,-11,-7,-3
10049.60542,-8,-7,-5,-1,-5,-10,-12,-3,-4,-11,-4,-4,-6,-9,-11,-11,206.2411301,-5,-11,-7
10047.60542,-2,-8,-7,-5,-1,-5,-10,-12,-3,-4,-11,-4,-4,-6,-9,-11,-11,206.2411301,-5,-11
10039.60542,-8,-2,-8,-7,-5,-1,-5,-10,-12,-3,-4,-11,-4,-4,-6,-9,-11,-11,206.2411301,-5
10038.60542,-1,-8,-2,-8,-7,-5,-1,-5,-10,-12,-3,-4,-11,-4,-4,-6,-9,-11,-11,206.2411301
10032.60542,-6,-1,-8,-2,-8,-7,-5,-1,-5,-10,-12,-3,-4,-11,-4,-4,-6,-9,-11,-11
10025.60542,-7,-6,-1,-8,-2,-8,-7,-5,-1,-5,-10,-12,-3,-4,-11,-4,-4,-6,-9,-11
10017.60542,-8,-7,-6,-1,-8,-2,-8,-7,-5,-1,-5,-10,-12,-3,-4,-11,-4,-4,-6,-9
10016.60542,-1,-8,-7,-6,-1,-8,-2,-8,-7,-5,-1,-5,-10,-12,-3,-4,-11,-4,-4,-6
10011.60542,-5,-1,-8,-7,-6,-1,-8,-2,-8,-7,-5,-1,-5,-10,-12,-3,-4,-11,-4,-4
10008.60542,-3,-5,-1,-8,-7,-6,-1,-8,-2,-8,-7,-5,-1,-5,-10,-12,-3,-4,-11,-4
9999.605423,-9,-3,-5,-1,-8,-7,-6,-1,-8,-2,-8,-7,-5,-1,-5,-10,-12,-3,-4,-11
9995.605423,-4,-9,-3,-5,-1,-8,-7,-6,-1,-8,-2,-8,-7,-5,-1,-5,-10,-12,-3,-4
9993.605423,-2,-4,-9,-3,-5,-1,-8,-7,-6,-1,-8,-2,-8,-7,-5,-1,-5,-10,-12,-3
9991.605423,-2,-2,-4,-9,-3,-5,-1,-8,-7,-6,-1,-8,-2,-8,-7,-5,-1,-5,-10,-12
9987.605423,-4,-2,-2,-4,-9,-3,-5,-1,-8,-7,-6,-1,-8,-2,-8,-7,-5,-1,-5,-10
9984.605423,-3,-4,-2,-2,-4,-9,-3,-5,-1,-8,-7,-6,-1,-8,-2,-8,-7,-5,-1,-5
9984.605423,0,-3,-4,-2,-2,-4,-9,-3,-5,-1,-8,-7,-6,-1,-8,-2,-8,-7,-5,-1
9975.605423,-9,0,-3,-4,-2,-2,-4,-9,-3,-5,-1,-8,-7,-6,-1,-8,-2,-8,-7,-5
9971.605423,-4,-9,0,-3,-4,-2,-2,-4,-9,-3,-5,-1,-8,-7,-6,-1,-8,-2,-8,-7
9968.605423,-3,-4,-9,0,-3,-4,-2,-2,-4,-9,-3,-5,-1,-8,-7,-6,-1,-8,-2,-8
9965.605423,-3,-3,-4,-9,0,-3,-4,-2,-2,-4,-9,-3,-5,-1,-8,-7,-6,-1,-8,-2
9960.605423,-5,-3,-3,-4,-9,0,-3,-4,-2,-2,-4,-9,-3,-5,-1,-8,-7,-6,-1,-8
9952.605423,-8,-5,-3,-3,-4,-9,0,-3,-4,-2,-2,-4,-9,-3,-5,-1,-8,-7,-6,-1
9949.605423,-3,-8,-5,-3,-3,-4,-9,0,-3,-4,-2,-2,-4,-9,-3,-5,-1,-8,-7,-6
9947.605423,-2,-3,-8,-5,-3,-3,-4,-9,0,-3,-4,-2,-2,-4,-9,-3,-5,-1,-8,-7
9941.605423,-6,-2,-3,-8,-5,-3,-3,-4,-9,0,-3,-4,-2,-2,-4,-9,-3,-5,-1,-8
9936.605423,-5,-6,-2,-3,-8,-5,-3,-3,-4,-9,0,-3,-4,-2,-2,-4,-9,-3,-5,-1
9925.605423,-11,-5,-6,-2,-3,-8,-5,-3,-3,-4,-9,0,-3,-4,-2,-2,-4,-9,-3,-5
10109.05056,183.4451396,-11,-5,-6,-2,-3,-8,-5,-3,-3,-4,-9,0,-3,-4,-2,-2,-4,-9,-3
10108.05056,-1,183.4451396,-11,-5,-6,-2,-3,-8,-5,-3,-3,-4,-9,0,-3,-4,-2,-2,-4,-9
10105.05056,-3,-1,183.4451396,-11,-5,-6,-2,-3,-8,-5,-3,-3,-4,-9,0,-3,-4,-2,-2,-4
10103.05056,-2,-3,-1,183.4451396,-11,-5,-6,-2,-3,-8,-5,-3,-3,-4,-9,0,-3,-4,-2,-2
10099.05056,-4,-2,-3,-1,183.4451396,-11,-5,-6,-2,-3,-8,-5,-3,-3,-4,-9,0,-3,-4,-2
10087.05056,-12,-4,-2,-3,-1,183.4451396,-11,-5,-6,-2,-3,-8,-5,-3,-3,-4,-9,0,-3,-4
10080.05056,-7,-12,-4,-2,-3,-1,183.4451396,-11,-5,-6,-2,-3,-8,-5,-3,-3,-4,-9,0,-3
10073.05056,-7,-7,-12,-4,-2,-3,-1,183.4451396,-11,-5,-6,-2,-3,-8,-5,-3,-3,-4,-9,0
10057.05056,-16,-7,-7,-12,-4,-2,-3,-1,183.4451396,-11,-5,-6,-2,-3,-8,-5,-3,-3,-4,-9
10043.05056,-14,-16,-7,-7,-12,-4,-2,-3,-1,183.4451396,-11,-5,-6,-2,-3,-8,-5,-3,-3,-4
10041.05056,-2,-14,-16,-7,-7,-12,-4,-2,-3,-1,183.4451396,-11,-5,-6,-2,-3,-8,-5,-3,-3
10030.05056,-11,-2,-14,-16,-7,-7,-12,-4,-2,-3,-1,183.4451396,-11,-5,-6,-2,-3,-8,-5,-3
10029.05056,-1,-11,-2,-14,-16,-7,-7,-12,-4,-2,-3,-1,183.4451396,-11,-5,-6,-2,-3,-8,-5
10028.05056,-1,-1,-11,-2,-14,-16,-7,-7,-12,-4,-2,-3,-1,183.4451396,-11,-5,-6,-2,-3,-8
10017.05056,-11,-1,-1,-11,-2,-14,-16,-7,-7,-12,-4,-2,-3,-1,183.4451396,-11,-5,-6,-2,-3
10012.05056,-5,-11,-1,-1,-11,-2,-14,-16,-7,-7,-12,-4,-2,-3,-1,183.4451396,-11,-5,-6,-2
10002.05056,-10,-5,-11,-1,-1,-11,-2,-14,-16,-7,-7,-12,-4,-2,-3,-1,183.4451396,-11,-5,-6
9988.050563,-14,-10,-5,-11,-1,-1,-11,-2,-14,-16,-7,-7,-12,-4,-2,-3,-1,183.4451396,-11,-5
9984.050563,-4,-14,-10,-5,-11,-1,-1,-11,-2,-14,-16,-7,-7,-12,-4,-2,-3,-1,183.4451396,-11
9981.050563,-3,-4,-14,-10,-5,-11,-1,-1,-11,-2,-14,-16,-7,-7,-12,-4,-2,-3,-1,183.4451396
9976.050563,-5,-3,-4,-14,-10,-5,-11,-1,-1,-11,-2,-14,-16,-7,-7,-12,-4,-2,-3,-1
9962.050563,-14,-5,-3,-4,-14,-10,-5,-11,-1,-1,-11,-2,-14,-16,-7,-7,-12,-4,-2,-3
9955.050563,-7,-14,-5,-3,-4,-14,-10,-5,-11,-1,-1,-11,-2,-14,-16,-7,-7,-12,-4,-2
9950.050563,-5,-7,-14,-5,-3,-4,-14,-10,-5,-11,-1,-1,-11,-2,-14,-16,-7,-7,-12,-4
9944.050563,-6,-5,-7,-14,-5,-3,-4,-14,-10,-5,-11,-1,-1,-11,-2,-14,-16,-7,-7,-12
9936.050563,-8,-6,-5,-7,-14,-5,-3,-4,-14,-10,-5,-11,-1,-1,-11,-2,-14,-16,-7,-7
9931.050563,-5,-8,-6,-5,-7,-14,-5,-3,-4,-14,-10,-5,-11,-1,-1,-11,-2,-14,-16,-7
9922.050563,-9,-5,-8,-6,-5,-7,-14,-5,-3,-4,-14,-10,-5,-11,-1,-1,-11,-2,-14,-16
9918.050563,-4,-9,-5,-8,-6,-5,-7,-14,-5,-3,-4,-14,-10,-5,-11,-1,-1,-11,-2,-14
9913.050563,-5,-4,-9,-5,-8,-6,-5,-7,-14,-5,-3,-4,-14,-10,-5,-11,-1,-1,-11,-2
9904.050563,-9,-5,-4,-9,-5,-8,-6,-5,-7,-14,-5,-3,-4,-14,-10,-5,-11,-1,-1,-11
9901.050563,-3,-9,-5,-4,-9,-5,-8,-6,-5,-7,-14,-5,-3,-4,-14,-10,-5,-11,-1,-1
9891.050563,-10,-3,-9,-5,-4,-9,-5,-8,-6,-5,-7,-14,-5,-3,-4,-14,-10,-5,-11,-1
9887.050563,-4,-10,-3,-9,-5,-4,-9,-5,-8,-6,-5,-7,-14,-5,-3,-4,-14,-10,-5,-11
9885.050563,-2,-4,-10,-3,-9,-5,-4,-9,-5,-8,-6,-5,-7,-14,-5,-3,-4,-14,-10,-5
10014.17225,129.121685,-2,-4,-10,-3,-9,-5,-4,-9,-5,-8,-6,-5,-7,-14,-5,-3,-4,-14,-10
10013.17225,-1,129.121685,-2,-4,-10,-3,-9,-5,-4,-9,-5,-8,-6,-5,-7,-14,-5,-3,-4,-14
10008.17225,-5,-1,129.121685,-2,-4,-10,-3,-9,-5,-4,-9,-5,-8,-6,-5,-7,-14,-5,-3,-4
10007.17225,-1,-5,-1,129.121685,-2,-4,-10,-3,-9,-5,-4,-9,-5,-8,-6,-5,-7,-14,-5,-3
10001.17225,-6,-1,-5,-1,129.121685,-2,-4,-10,-3,-9,-5,-4,-9,-5,-8,-6,-5,-7,-14,-5
9989.172248,-12,-6,-1,-5,-1,129.121685,-2,-4,-10,-3,-9,-5,-4,-9,-5,-8,-6,-5,-7,-14
9982.172248,-7,-12,-6,-1,-5,-1,129.121685,-2,-4,-10,-3,-9,-5,-4,-9,-5,-8,-6,-5,-7
9979.172248,-3,-7,-12,-6,-1,-5,-1,129.121685,-2,-4,-10,-3,-9,-5,-4,-9,-5,-8,-6,-5
9975.172248,-4,-3,-7,-12,-6,-1,-5,-1,129.121685,-2,-4,-10,-3,-9,-5,-4,-9,-5,-8,-6
9961.172248,-14,-4,-3,-7,-12,-6,-1,-5,-1,129.121685,-2,-4,-10,-3,-9,-5,-4,-9,-5,-8
9959.172248,-2,-14,-4,-3,-7,-12,-6,-1,-5,-1,129.121685,-2,-4,-10,-3,-9,-5,-4,-9,-5
9956.172248,-3,-2,-14,-4,-3,-7,-12,-6,-1,-5,-1,129.121685,-2,-4,-10,-3,-9,-5,-4,-9
9952.172248,-4,-3,-2,-14,-4,-3,-7,-12,-6,-1,-5,-1,129.121685,-2,-4,-10,-3,-9,-5,-4
9947.172248,-5,-4,-3,-2,-14,-4,-3,-7,-12,-6,-1,-5,-1,129.121685,-2,-4,-10,-3,-9,-5
9944.172248,-3,-5,-4,-3,-2,-14,-4,-3,-7,-12,-6,-1,-5,-1,129.121685,-2,-4,-10,-3,-9
9932.172248,-12,-3,-5,-4,-3,-2,-14,-4,-3,-7,-12,-6,-1,-5,-1,129.121685,-2,-4,-10,-3
9929.172248,-3,-12,-3,-5,-4,-3,-2,-14,-4,-3,-7,-12,-6,-1,-5,-1,129.121685,-2,-4,-10
9924.172248,-5,-3,-12,-3,-5,-4,-3,-2,-14,-4,-3,-7,-12,-6,-1,-5,-1,129.121685,-2,-4
9915.172248,-9,-5,-3,-12,-3,-5,-4,-3,-2,-14,-4,-3,-7,-12,-6,-1,-5,-1,129.121685,-2
9902.172248,-13,-9,-5,-3,-12,-3,-5,-4,-3,-2,-14,-4,-3,-7,-12,-6,-1,-5,-1,129.121685
9887.172248,-15,-13,-9,-5,-3,-12,-3,-5,-4,-3,-2,-14,-4,-3,-7,-12,-6,-1,-5,-1
9878.172248,-9,-15,-13,-9,-5,-3,-12,-3,-5,-4,-3,-2,-14,-4,-3,-7,-12,-6,-1,-5
9872.172248,-6,-9,-15,-13,-9,-5,-3,-12,-3,-5,-4,-3,-2,-14,-4,-3,-7,-12,-6,-1
9863.172248,-9,-6,-9,-15,-13,-9,-5,-3,-12,-3,-5,-4,-3,-2,-14,-4,-3,-7,-12,-6
9858.172248,-5,-9,-6,-9,-15,-13,-9,-5,-3,-12,-3,-5,-4,-3,-2,-14,-4,-3,-7,-12
9856.172248,-2,-5,-9,-6,-9,-15,-13,-9,-5,-3,-12,-3,-5,-4,-3,-2,-14,-4,-3,-7
